,Date,Title
3281,2022-08-16, adani Group proposes UDF on arriving flyers also at Manguluru from Oct 1 
3282,2022-08-16, adani Logistics to acquire ICD Tumb from Navkar Corporation for Rs 835 crore 
3283,2022-08-17, adani Logistics to acquire ICD Tumb for 835 crore 
3284,2022-08-17, adani to buy container depot in Guj for Rs 835 crore 
3285,2022-08-17," adani Transmission, Cipla, SBI and other stocks in news today "
3286,2022-08-17, Centre grants VIP security cover to industrialist Gautam adani 
3287,2022-08-17," Quarrying for Vizhinjam Port: Avoid danger to locals, directs Kerala HC "
3288,2022-08-17, Gautam adani to address Forbes Global CEO Conference in Singapore 
3289,2022-08-17, adani to buy container depot in Gujarat for Rs 835 crore 
3290,2022-08-17, adani to buy container depot in Gujarat for Rs 835 crore 
3291,2022-08-18, Market cap of 16 Gujarat-based companies up Rs 6.57 lakh crore in 2 months 
3292,2022-08-18, MCap of 16 Guj cos up 6.57L cr in 2 months 
3293,2022-08-18, Telcos pay Rs 18k crore upfront for 5G waves 
3294,2022-08-18, Telecom minister Ashwini Vaishnaw asks telcos to gear up for 5G launch 
3295,2022-08-18," ONGC, IRCTC, adani Green Energy and other stocks in news today "
3296,2022-08-19, BSE's mkt cap hits new peak of Rs 283.5 lakh crore 
3297,2022-08-19, BSE’s mkt cap hits new peak of ₹283.5L crore 
3298,2022-08-19, adani Power to buy DB Power for $879 million 
3299,2022-08-20," Gets nod for $3.8bn Ambuja, ACC offer "
3300,2022-08-20, adani co to acquire DB Power for Rs 7k cr 
3301,2022-08-20, adani co to acquire DB Power for Rs 7k cr 
3302,2022-08-22, Pledged shares fall to 1.5% of promoter stake in Q1 
3303,2022-08-22," adani Power, JSW Steel Paytm and other stocks in news today "
3304,2022-08-22, Pledged shares fall to 1.5% of promoter stake in Q1 
3305,2022-08-22, Pledged shares fall to 1.5% of promoter stake in Q1 
3306,2022-08-22, adani Power shares climb 5% on DB Power acquisition 
3307,2022-08-23, adani makes foray into news channel space; set to acquire NDTV 
3308,2022-08-23," adani group stocks fall; adani Power, adani Wilmar decline nearly 5% "
3309,2022-08-23," Gautam adani’s empire is ‘deeply overleveraged,’ Fitch report warns "
3310,2022-08-24, NDTV stock rises 5%; hits upper circuit limit on adani group takeover bid 
3311,2022-08-24, Contractual terms of warrants will be crucial in adani group's hostile bid for NDTV: Legal experts 
3312,2022-08-24," adani buys 29% in NDTV, to make open offer for 26% "
3313,2022-08-24, adani group stocks end on mixed note 
3314,2022-08-24," Asia's richest man Gautam adani on deals spree in India, abroad "
3315,2022-08-24," NDTV's loan agreement 2009: Lender, borrower to scout for 'stable-reliable' buyer for holding firm "
3316,2022-08-24," adani group buys 29% stake in NDTV, founders claim no intimation given "
3317,2022-08-24," NTPC, adani Enterprises, Hindustan Petroleum and other stocks in news today "
3318,2022-08-24, Move to stifle any semblance of independent media: Congress on adani's NDTV stake 
3319,2022-08-24," If open offer gets through, adani to own 55% of NDTV "
3320,2022-08-24, How an unpaid loan aided adani to make hostile takeover bid for NDTV 
3321,2022-08-25, Debt-funded acquisitions can put pressure on adani group ratings: S&P 
3322,2022-08-25, Ahmedabad: 43-year-old beaten by man posing as cop 
3323,2022-08-25, NDTV hits 5% upper circuit day after adani’s buy 
3324,2022-08-25," NDTV stock hits 5% upper circuit, closes at Rs 384 "
3325,2022-08-25, Protests Against Vizhinjam Port: adani Group Moves HC for Police Protection 
3326,2022-08-25, NDTV says adani needs regulatory nod to buy its top shareholder 
3327,2022-08-26, adani Group needs Sebi nod to buy 29%: NDTV 
3328,2022-08-26, adani says regulatory curbs do not restrict bid to take over NDTV 
3329,2022-08-26, Debt ratio at billionaire adani’s green firm needs ‘watching’ 
3330,2022-08-26," adani Group gets franchise in Legends League Cricket, name it Gujarat Giants "
3331,2022-08-26, NDTV shares continue to gain; hit upper circuit limit 
3332,2022-08-26, adani Group needs Sebi nod to buy 29%: NDTV 
3333,2022-08-27, adani launches Rs 31k cr offers for ACC & Ambuja 
3334,2022-08-27, adani Group rejects NDTV’s claim of prior Sebi clearance 
3335,2022-08-27, adani launches Rs 31k crore offers for ACC & Ambuja 
3336,2022-08-27, adani launches ₹31k cr offers for ACC & Ambuja 
3337,2022-08-27," Resolve issues at Nagaroor quarry, SHRC asks collector "
3338,2022-08-28," adani group open offer: NDTV delays AGM by a week, now on September 27 "
3339,2022-08-28," adani Group plans to build 1,000-MW data centres in 10 years "
3340,2022-08-29," Takeover battle: NDTV promoter entity, adani group approach Sebi on warrants conversion "
3341,2022-08-29, Reliance plans Rs 2.75 lakh crore investment; prepares for larger battle with adani group 
3342,2022-08-29," Vizhinjam Seaport: Construction can't be stopped for law and order issues, says Kerala HC "
3343,2022-08-29, Talks stall as church leaders skip meet 
3344,2022-08-30, In 5 charts: How Gautam adani became first Asian to reach top 3 richest in world 
3345,2022-08-30, adani Electricity investing Rs 500 crore for smart meter installations in Mumbai 
3346,2022-08-30, Gautam adani becomes world’s third-richest person as wealth surges 
3347,2022-08-30, How adani emerged the 4th richest man in the world 
3348,2022-08-30, adani Transmission is 9th most valued firm by mcap; LIC out of top 10 club 
3349,2022-08-30," adani Group, NDTV move Sebi for clarity over warrants "
3350,2022-08-31, adani Transmission now 9th most valued company 
3351,2022-08-31," adani world’s 3rd richest, 1st Asian to enter top three "
3352,2022-08-31," Mumbai: Time-of-day tariffs will help reduce power bills for consumers, says adani Electricity MD Kandarp Patel "
3353,2022-08-31," Gautam adani world's 3rd richest, 1st Asian to enter top three "
3354,2022-08-31, adani wealth up 13x in 2.5 years to ₹11L cr 
3355,2022-08-31, ‘adani Electricity to set up 8.5k EV chargers in city’ 
3356,2022-09-01, NDTV says stake sale to adani needs nod from tax authorities 
3357,2022-09-01, adani rejects NDTV claims that stake sale needs tax nod 
3358,2022-09-01," Indian-American doctor files lawsuit against PM Modi, Andhra CM Reddy, adani "
3359,2022-09-02, NDTV shares continue to climb; hit upper circuit for 7th day 
3360,2022-09-02, adani Group rejects NDTV claim of prior I-T dept nod 
3361,2022-09-02, adani Transmission eclipses India giants in value with 125% rise 
3362,2022-09-02, adani Group rejects NDTV claim of prior I-T department nod 
3363,2022-09-02, adani Group rejects NDTV claim of prior I-T dept nod 
3364,2022-09-03, Thiruvananthapuram: adani group seeks nod to acquire 16 acres for runway 
3365,2022-09-03," Kerala: Protesters again break barricades, enter port "
3366,2022-09-03," Kerala: Protesters again break barricades, enter port "
3367,2022-09-04, Pastoral letter to call for intensifying protests 
3368,2022-09-05, adani Group cites reduced debt load to rebut overleveraged view 
3369,2022-09-05, Asia’s richest man Gautam adani is searching for new group M&A chief 
3370,2022-09-05, Sembcorp sells India energy arm to Oman fund for $1.4 billion 
3371,2022-09-05, Bangladeshi PM Sheikh Hasina meets industrialist Gautam adani 
3372,2022-09-06," RIL, Delhivery, Tata Motors and other stocks in news today "
3373,2022-09-06, Bangladesh PM Sheikh Hasina to talk with PM Modi while in India to boost ties 
3374,2022-09-06, Tycoon adani to start exporting power from India to Bangladesh 
3375,2022-09-07," Gautam adani closes in on Jeff Bezos with 1,000% stock surge "
3376,2022-09-07," InterGlobe Aviation, Wipro, Dreamfolks Services and other stocks in news today "
3377,2022-09-07, Godda thermal plant to be operational by Dec: adani 
3378,2022-09-07, West Bengal govt likely to declare adani Port’s name for Tajpur 
3379,2022-09-07, Thiruvananthapuram: Corporation plans to rope in adani Group for waste management around airport 
3380,2022-09-07, adani to build 3 giga factories as part of $70 billion green investment 
3381,2022-09-08, adani firm set for $280 million passive flows on Nifty inclusion 
3382,2022-09-08, adani Group debt data tweaked by CreditSights in toned down note 
3383,2022-09-08, VoltUp to set up 500 EV battery-swapping stations in Mumbai 
3384,2022-09-08, CreditSights finds errors in debt report on adani group firms 
3385,2022-09-09, Cong protests slow tax recovery 
3386,2022-09-09, adani’s open offer for NDTV begins Oct 17 
3387,2022-09-12, Shares of adani Ports gain almost 3% on BSE 
3388,2022-09-12," Gurugram: Link road in disrepair, residents hit the street "
3389,2022-09-14," Infosys, JSW Steel, adani Transmission and other stocks in news today "
3390,2022-09-14," Vizhinjam Port: Kerala govt not giving police aid, adani Group at HC "
3391,2022-09-15, adani Group's plea on Vizhinjam Port: HC seeks Kerala govt's views 
3392,2022-09-15, APSEZ subsidiary to invest Rs 298 crore to enhance Haldia Dock’s capacity in WB 
3393,2022-09-15, adani Ports enters Bengal with Rs 298 crore Haldia project 
3394,2022-09-16, Billionaire Gautam adani briefly becomes world's second richest person 
3395,2022-09-16, Gautam adani elevates son to chairman of cement maker ACC 
3396,2022-09-16, Holcim concludes its sale to the adani Group for $6.4 billion 
3397,2022-09-16," Tata Power, PVR, UPL and other stocks in news today "
3398,2022-09-16, India Inc's overseas direct investment drops 59% at $1.03 billion in August: RBI data 
3399,2022-09-16," Gautam adani names son Karan to run cement firms; injects Rs 20,000 crore in Ambuja Cement "
3400,2022-09-17, adani pips Bezos as 2nd richest person briefly 
3401,2022-09-17, adani infuses Rs 20k cr into Ambuja Cements 
3402,2022-09-17, adani infuses ₹20k crore into Ambuja Cements 
3403,2022-09-17, adani Properties withdraws proposal to delist adani Power 
3404,2022-09-17, Coast guard enclave to be delayed 
3405,2022-09-17, adani pips Bezos as 2nd richest briefly 
3406,2022-09-17, adani infuses 20k cr into Ambuja Cements 
3407,2022-09-17, adani beats Tatas to be most valued group 
3408,2022-09-17, adani pips Bezos as 2nd richest briefly 
3409,2022-09-18, Kerala: Beverages corporation outlets under 6 PS limits to be shut today 
3410,2022-09-19, AGEL wind power arm commissions 325 MW plant in MP 
3411,2022-09-19, adani’s ascent boosts India’s clout in emerging-market equities 
3412,2022-09-19," adani Group's market cap stands at $260 billion, having grown faster than any company ever in India: Gautam adani "
3413,2022-09-19, Top market winners: Stocks that gained the most 
3414,2022-09-19, Anticipate doubling cement manufacturing capacity in 5 years: Gautam adani 
3415,2022-09-19," adani Power, HDFC Life, SBI and other stocks in news today "
3416,2022-09-19, adani Green commissions 325MW wind power project in Madhya Pradesh 
3417,2022-09-19, Ambuja Cements touches record high as Gautam adani appointed chairman 
3418,2022-09-20, AGEL wind power arm commissions 325MW plant in MP 
3419,2022-09-20, adani bags 25k cr project to develop Tajpur deep sea port 
3420,2022-09-20," adani Enterprises, Ceat, Welspun and other stocks in news today "
3421,2022-09-20," adani bags Rs 25,000 crore Tajpur port development project in WB "
3422,2022-09-20, 125 acres of seafront for port devpt 
3423,2022-09-20, adani’s rise boosts India’s equity clout 
3424,2022-09-20, adani plans to double cement mfg capacity over next 5 years 
3425,2022-09-20, 125 acres of seafront for port devpt 
3426,2022-09-21," adani pledges entire Ambuja, ACC stakes worth Rs 96,800 crore "
3427,2022-09-21, Hurun Rich List 2022: India has 221 billionaires 
3428,2022-09-21," India's Rs 1,000cr rich club grows, teen entrepreneur makes debut "
3429,2022-09-21," Rs 1,600 crore a day: How adani surpassed Ambani to be India's richest person "
3430,2022-09-21, Gautam adani’s firm secures $3.1 billion port project in West Bengal 
3431,2022-09-21, adani Transmission announces net-zero target by 2050 
3432,2022-09-22, Gautam adani meets Maharashtra former CM Uddhav Thackeray 
3433,2022-09-22," At Rs 11 lakh crore, adani’s wealth doubles in 1 year: Hurun "
3434,2022-09-22," Gujarat: ‘Government under-charged company for forest land’, says Public Accounts Committee "
3435,2022-09-22," At Rs 11 lakh crore, adani’s wealth doubles in 1 year: Hurun "
3436,2022-09-22," adani, Tata offer cheaper power for puja pandals in Mumbai "
3437,2022-09-22, World’s second-biggest fortune fails to halt rout in adani bonds 
3438,2022-09-24, Ahmedabad: Peak-hour flight delays rise at Sardar Vallabhbhai Patel International 
3439,2022-09-24," Dislodging Modi regime inevitable to save democracy, says Yechury "
3440,2022-09-24, Gautam adani: The man who can't think small 
3441,2022-09-26, Teacher who asked Army to revolt booked for sedition 
3442,2022-09-27, Billionaire Gautam adani says China will feel increasingly isolated 
3443,2022-09-27, adani Group to invest $100 billion over next decade 
3444,2022-09-27," adani to invest $100 billion across new energy, data centres "
3445,2022-09-28, adani Group will invest more than $100bn over next decade 
3446,2022-09-28," Vizhinjam Port: Ensure smooth ingress, egress of employees, says Kerala HC "
3447,2022-09-29, adani Green commissions world’s largest wind-solar plant 
3448,2022-09-30, Discoms to charge 7 paisemore per unit from October 
3449,2022-09-30, Ensure entry and exit to Vizhinjam Port area: HC to Kerala govt 
3450,2022-09-30," Indian Oil Corporation, adani Enterprises, HeroMotoCorp and other stocks in news today "
3451,2022-09-30, AGEL commissions world’s largest wind-solar plant 
